key,Estimate,min,max,level,type,country,county,project,variable
"r_id_form[zm_faw_2019,norm_gdl_lifexp]",0.03267783901916381,-0.04801152699999999,0.11680451,0.66 Level,Project Random Effects,ZM,NA,zm_faw_2019,norm_gdl_lifexp
"r_id_form[zm_faw_2019,norm_growing_period]",0.18584497161821312,-0.044915436999999954,0.417069,0.66 Level,Project Random Effects,ZM,NA,zm_faw_2019,norm_growing_period
"r_id_form[zm_giz_2018,Intercept]",0.07716549305478124,-0.38495010999999996,0.54035325,0.66 Level,Project Effect,ZM,NA,zm_giz_2018,NA
"r_id_form[zm_giz_2018,aez_class_cleanedhydromorphic_soils]",0.002093194724921271,-0.33335391999999997,0.33402105,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,aez_class_cleanedhydromorphic_soils
"r_id_form[zm_giz_2018,aez_class_cleanedirrigated_soils]",-2.633878612850142e-4,-0.10366145999999998,0.10155272000000001,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,aez_class_cleanedirrigated_soils
"r_id_form[zm_giz_2018,aez_class_cleanedland_with_limitations]",0.022559413248075,-0.19688898999999999,0.24519406,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,aez_class_cleanedland_with_limitations
"r_id_form[zm_giz_2018,aez_class_cleanedsemi_arid_or_arid]",0.009684421376337434,-0.08106301699999999,0.099723707,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,aez_class_cleanedsemi_arid_or_arid
"r_id_form[zm_giz_2018,aez_class_cleanedsub_humid]",-7.750189766469992e-4,-0.050109726999999986,0.048491741,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,aez_class_cleanedsub_humid
"r_id_form[zm_giz_2018,education_cleanedpre_primary]",-0.0020281360263260943,-0.017566311999999997,0.012947988,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,education_cleanedpre_primary
"r_id_form[zm_giz_2018,education_cleanedprimary]",-1.7365126410974935e-4,-0.013956661999999996,0.013616136,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,education_cleanedprimary
"r_id_form[zm_giz_2018,education_cleanedsecondary]",0.005970179520267061,-0.014705130999999998,0.028510461,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,education_cleanedsecondary
"r_id_form[zm_giz_2018,log_income_diversity]",-0.020136806511578127,-0.06342415799999998,0.022850338,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,log_income_diversity
"r_id_form[zm_giz_2018,log_land_cultivated]",0.051197027589965624,-0.007264695199999999,0.11005987,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,log_land_cultivated
"r_id_form[zm_giz_2018,log_livestock_tlu]",0.006670261527734938,-0.013934077999999999,0.02757377,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,log_livestock_tlu
"r_id_form[zm_giz_2018,log_min_travel_time]",-0.011482382270052998,-0.07496463699999999,0.051565329,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,log_min_travel_time
"r_id_form[zm_giz_2018,logit_crop_orientation]",0.007022379360885063,-6.361949899999986e-4,0.014765397,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,logit_crop_orientation
"r_id_form[zm_giz_2018,logit_gdl_hdi]",-6.125578535466477e-4,-0.061773899,0.059418821000000004,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,logit_gdl_hdi
"r_id_form[zm_giz_2018,logit_livestock_orientation]",-0.0026592952299531107,-0.010472413999999994,0.005186112,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,logit_livestock_orientation
"r_id_form[zm_giz_2018,logit_market_orientation]",0.00331742476679625,-0.0044935304,0.011115904,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,logit_market_orientation
"r_id_form[zm_giz_2018,logit_off_farm_orientation]",0.0017106327310585626,-0.0026919896999999995,0.006190191,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,logit_off_farm_orientation
"r_id_form[zm_giz_2018,norm_gdl_lifexp]",0.001976270592709373,-0.07004253499999999,0.07389968100000001,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,norm_gdl_lifexp
"r_id_form[zm_giz_2018,norm_growing_period]",0.0026598579299437555,-0.35017643999999987,0.35815368000000003,0.66 Level,Project Random Effects,ZM,NA,zm_giz_2018,norm_growing_period
"r_id_form[zm_scn_2017,Intercept]",0.07522122232521249,-0.4124250399999999,0.5509727999999999,0.66 Level,Project Effect,ZM,NA,zm_scn_2017,NA
"r_id_form[zm_scn_2017,aez_class_cleanedhydromorphic_soils]",0.0033444784419312448,-0.35914544,0.35447318,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,aez_class_cleanedhydromorphic_soils
"r_id_form[zm_scn_2017,aez_class_cleanedirrigated_soils]",-0.007343468611936751,-0.11500913999999997,0.098710323,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,aez_class_cleanedirrigated_soils
"r_id_form[zm_scn_2017,aez_class_cleanedland_with_limitations]",0.011471073070831244,-0.22301933999999998,0.24382415,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,aez_class_cleanedland_with_limitations
"r_id_form[zm_scn_2017,aez_class_cleanedsemi_arid_or_arid]",0.007115627955704,-0.088659928,0.10008314,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,aez_class_cleanedsemi_arid_or_arid
"r_id_form[zm_scn_2017,aez_class_cleanedsub_humid]",-0.0017147758937743765,-0.05255399399999999,0.05071040400000001,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,aez_class_cleanedsub_humid
"r_id_form[zm_scn_2017,education_cleanedpre_primary]",0.006798111422303376,-0.008620160299999997,0.024283704000000003,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,education_cleanedpre_primary
"r_id_form[zm_scn_2017,education_cleanedprimary]",-0.010485404493364376,-0.027475618,0.004333878300000001,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,education_cleanedprimary
"r_id_form[zm_scn_2017,education_cleanedsecondary]",0.009759043702116249,-0.012183212999999997,0.034042913,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,education_cleanedsecondary
"r_id_form[zm_scn_2017,log_income_diversity]",0.03935312751906696,0.0017693674000000001,0.077145551,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,log_income_diversity
"r_id_form[zm_scn_2017,log_land_cultivated]",-0.08058147760037063,-0.11247968,-0.04850118,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,log_land_cultivated
"r_id_form[zm_scn_2017,log_livestock_tlu]",0.018178680898296874,1.5028777000000091e-4,0.036456248000000004,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,log_livestock_tlu
"r_id_form[zm_scn_2017,log_min_travel_time]",0.0045807469718742245,-0.052555018999999994,0.0621684,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,log_min_travel_time
"r_id_form[zm_scn_2017,logit_crop_orientation]",0.003821067854516875,-0.0033928685999999996,0.010906348,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,logit_crop_orientation
"r_id_form[zm_scn_2017,logit_gdl_hdi]",-0.01671399622596075,-0.082590999,0.047039127,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,logit_gdl_hdi
"r_id_form[zm_scn_2017,logit_livestock_orientation]",-0.01698561398005,-0.024223038,-0.009755732,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,logit_livestock_orientation
"r_id_form[zm_scn_2017,logit_market_orientation]",0.003462311189658812,-0.0022996288999999966,0.0092060608,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,logit_market_orientation
"r_id_form[zm_scn_2017,logit_off_farm_orientation]",5.369931993696249e-4,-0.0037960235999999997,0.0048670893,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,logit_off_farm_orientation
"r_id_form[zm_scn_2017,norm_gdl_lifexp]",-0.02046576073449,-0.10398655,0.057346993,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,norm_gdl_lifexp
"r_id_form[zm_scn_2017,norm_growing_period]",-0.10637440931030001,-0.46855636,0.25042189000000004,0.66 Level,Project Random Effects,ZM,NA,zm_scn_2017,norm_growing_period
"r_iso_country_code:gdlcode[BF_BFAr101,Intercept]",0.15913378787610127,-0.03943003399999999,0.35552965000000003,0.66 Level,County Effect,BF,BFAr101,NA,NA
"r_iso_country_code:gdlcode[BF_BFAr103,Intercept]",0.05007946497709375,-0.15627368999999997,0.25608182,0.66 Level,County Effect,BF,BFAr103,NA,NA
"r_iso_country_code:gdlcode[BF_BFAr104,Intercept]",-0.15562537212644376,-0.33399359999999995,0.021550938000000006,0.66 Level,County Effect,BF,BFAr104,NA,NA
"r_iso_country_code:gdlcode[BF_BFAr105,Intercept]",0.239800359958875,0.10588382000000002,0.37420046,0.66 Level,County Effect,BF,BFAr105,NA,NA
"r_iso_country_code:gdlcode[BF_BFAr106,Intercept]",0.26279014342254375,0.12649490000000002,0.39790488999999996,0.66 Level,County Effect,BF,BFAr106,NA,NA
"r_iso_country_code:gdlcode[BF_BFAr107,Intercept]",-0.396306387176875,-0.53250009,-0.26189928,0.66 Level,County Effect,BF,BFAr107,NA,NA
"r_iso_country_code:gdlcode[BF_BFAr108,Intercept]",-0.11605127015065,-0.274711,0.041685021,0.66 Level,County Effect,BF,BFAr108,NA,NA
"r_iso_country_code:gdlcode[BF_BFAr109,Intercept]",-0.5054717724675,-0.6636035499999999,-0.34238849000000005,0.66 Level,County Effect,BF,BFAr109,NA,NA
"r_iso_country_code:gdlcode[BF_BFAr110,Intercept]",0.201910662664185,0.08502438500000001,0.32076406,0.66 Level,County Effect,BF,BFAr110,NA,NA
"r_iso_country_code:gdlcode[BF_BFAr113,Intercept]",0.2374806605917375,0.055372827000000006,0.41880589999999995,0.66 Level,County Effect,BF,BFAr113,NA,NA
"r_iso_country_code:gdlcode[BI_BDIr101,Intercept]",-0.12612388332556876,-0.31152108,0.05780192,0.66 Level,County Effect,BI,BDIr101,NA,NA
"r_iso_country_code:gdlcode[BI_BDIr102,Intercept]",0.017065237581213758,-0.15348370999999997,0.1872958,0.66 Level,County Effect,BI,BDIr102,NA,NA
"r_iso_country_code:gdlcode[BI_BDIr104,Intercept]",0.0307388976698875,-0.1149337,0.17758652,0.66 Level,County Effect,BI,BDIr104,NA,NA
"r_iso_country_code:gdlcode[BI_BDIr105,Intercept]",0.006403604433418747,-0.15170026999999997,0.16298682000000003,0.66 Level,County Effect,BI,BDIr105,NA,NA
"r_iso_country_code:gdlcode[CD_CODr105,Intercept]",-0.002205159972506251,-0.23193060999999998,0.23048013,0.66 Level,County Effect,CD,CODr105,NA,NA
"r_iso_country_code:gdlcode[CD_CODr107,Intercept]",-0.036493941077259374,-0.26197991,0.18869134999999998,0.66 Level,County Effect,CD,CODr107,NA,NA
"r_iso_country_code:gdlcode[ET_ETHr101,Intercept]",-0.126366566671675,-0.30568927,0.049258123,0.66 Level,County Effect,ET,ETHr101,NA,NA
"r_iso_country_code:gdlcode[ET_ETHr103,Intercept]",0.024539023100332503,-0.13303434,0.17943123,0.66 Level,County Effect,ET,ETHr103,NA,NA
"r_iso_country_code:gdlcode[ET_ETHr104,Intercept]",0.1989710403345625,0.045818078000000005,0.35378485000000004,0.66 Level,County Effect,ET,ETHr104,NA,NA
"r_iso_country_code:gdlcode[ET_ETHr107,Intercept]",-0.131569658399425,-0.27896364999999995,0.015676944,0.66 Level,County Effect,ET,ETHr107,NA,NA
"r_iso_country_code:gdlcode[GH_BFAr107,Intercept]",0.05106004724844312,-0.15523599,0.25671551,0.66 Level,County Effect,GH,BFAr107,NA,NA
"r_iso_country_code:gdlcode[GH_GHAr108,Intercept]",0.0032201130443562484,-0.227389,0.23568975,0.66 Level,County Effect,GH,GHAr108,NA,NA
"r_iso_country_code:gdlcode[GH_GHAr109,Intercept]",-0.10960546133612499,-0.29191133999999996,0.07521558,0.66 Level,County Effect,GH,GHAr109,NA,NA
"r_iso_country_code:gdlcode[GH_GHAr110,Intercept]",-0.097568316276525,-0.26787342000000003,0.071453393,0.66 Level,County Effect,GH,GHAr110,NA,NA
"r_iso_country_code:gdlcode[IN_INDr103,Intercept]",-0.0383089133642325,-0.26400413999999994,0.19161897,0.66 Level,County Effect,IN,INDr103,NA,NA
"r_iso_country_code:gdlcode[IN_INDr107,Intercept]",0.277746649129225,0.09860989400000002,0.45465603,0.66 Level,County Effect,IN,INDr107,NA,NA
"r_iso_country_code:gdlcode[IN_INDr108,Intercept]",-0.10682489024094374,-0.30087930999999996,0.087885365,0.66 Level,County Effect,IN,INDr108,NA,NA
"r_iso_country_code:gdlcode[IN_INDr111,Intercept]",0.324599965533125,0.16047575000000003,0.48710546,0.66 Level,County Effect,IN,INDr111,NA,NA
"r_iso_country_code:gdlcode[IN_INDr123,Intercept]",-0.12576236385389689,-0.32356287,0.073575307,0.66 Level,County Effect,IN,INDr123,NA,NA
"r_iso_country_code:gdlcode[IN_INDr127,Intercept]",-0.11534812616107312,-0.28252519,0.05273947300000001,0.66 Level,County Effect,IN,INDr127,NA,NA
"r_iso_country_code:gdlcode[IN_INDr129,Intercept]",-0.24980570445812125,-0.39722255000000006,-0.10347018,0.66 Level,County Effect,IN,INDr129,NA,NA
"r_iso_country_code:gdlcode[KE_KENr104,Intercept]",0.027726983939349997,-0.173739,0.22953312,0.66 Level,County Effect,KE,KENr104,NA,NA
"r_iso_country_code:gdlcode[KE_KENr105,Intercept]",0.11481136641057688,-0.04372224399999999,0.27255072,0.66 Level,County Effect,KE,KENr105,NA,NA
"r_iso_country_code:gdlcode[KE_KENr106,Intercept]",-0.081239601310545,-0.26256734000000004,0.10334936,0.66 Level,County Effect,KE,KENr106,NA,NA
"r_iso_country_code:gdlcode[KE_KENr107,Intercept]",0.050960074293637504,-0.10053261999999996,0.20334881999999999,0.66 Level,County Effect,KE,KENr107,NA,NA
"r_iso_country_code:gdlcode[KH_KHMr104,Intercept]",0.1474585376262375,-0.0727451389999999,0.37041109,0.66 Level,County Effect,KH,KHMr104,NA,NA
"r_iso_country_code:gdlcode[KH_KHMr105,Intercept]",-0.04662173534873126,-0.24547398999999998,0.15384304000000001,0.66 Level,County Effect,KH,KHMr105,NA,NA
"r_iso_country_code:gdlcode[KH_KHMr108,Intercept]",0.11960896130218125,-0.09352321499999999,0.33332653,0.66 Level,County Effect,KH,KHMr108,NA,NA
"r_iso_country_code:gdlcode[KH_KHMr110,Intercept]",-0.03410634829215375,-0.21967008,0.1507261,0.66 Level,County Effect,KH,KHMr110,NA,NA
"r_iso_country_code:gdlcode[KH_KHMr112,Intercept]",0.18093584939569998,-0.053925561,0.41605109,0.66 Level,County Effect,KH,KHMr112,NA,NA
"r_iso_country_code:gdlcode[KH_KHMr113,Intercept]",-0.24406062331998124,-0.41330787999999996,-0.074451535,0.66 Level,County Effect,KH,KHMr113,NA,NA
"r_iso_country_code:gdlcode[KH_KHMr117,Intercept]",-0.118563595525725,-0.32829751,0.090511437,0.66 Level,County Effect,KH,KHMr117,NA,NA
"r_iso_country_code:gdlcode[KM_COMr102,Intercept]",0.018630290890899997,-0.21507778,0.25202268,0.66 Level,County Effect,KM,COMr102,NA,NA
"r_iso_country_code:gdlcode[MA_MARr107,Intercept]",-0.018224261183086874,-0.25093867999999997,0.21416016999999998,0.66 Level,County Effect,MA,MARr107,NA,NA
"r_iso_country_code:gdlcode[ML_MLIr102,Intercept]",-0.2772690600339875,-0.47831667,-0.076478301,0.66 Level,County Effect,ML,MLIr102,NA,NA
"r_iso_country_code:gdlcode[ML_MLIr103,Intercept]",-0.05821108709166875,-0.29179385,0.17544513,0.66 Level,County Effect,ML,MLIr103,NA,NA
"r_iso_country_code:gdlcode[ML_MLIr104,Intercept]",0.30170980555474375,0.10240348999999999,0.50092496,0.66 Level,County Effect,ML,MLIr104,NA,NA
"r_iso_country_code:gdlcode[MW_MWIr106,Intercept]",0.00608036719102188,-0.16165417,0.17363091,0.66 Level,County Effect,MW,MWIr106,NA,NA
"r_iso_country_code:gdlcode[MW_MWIr107,Intercept]",-0.24736809624997874,-0.4669747,-0.02866458699999999,0.66 Level,County Effect,MW,MWIr107,NA,NA
"r_iso_country_code:gdlcode[MW_MWIr109,Intercept]",0.1828034989565,0.020006359000000022,0.34650606,0.66 Level,County Effect,MW,MWIr109,NA,NA
"r_iso_country_code:gdlcode[MW_MWIr112,Intercept]",0.0356111124180625,-0.14250560999999998,0.21413345,0.66 Level,County Effect,MW,MWIr112,NA,NA
"r_iso_country_code:gdlcode[NE_NERr103,Intercept]",-0.01880918678632501,-0.22191532999999997,0.18307393000000002,0.66 Level,County Effect,NE,NERr103,NA,NA
"r_iso_country_code:gdlcode[NE_NERr105,Intercept]",0.07058520559724495,-0.12620482,0.26705076,0.66 Level,County Effect,NE,NERr105,NA,NA
"r_iso_country_code:gdlcode[NG_NGAr101,Intercept]",-0.07029601202732812,-0.26577103999999996,0.1259478,0.66 Level,County Effect,NG,NGAr101,NA,NA
"r_iso_country_code:gdlcode[NG_NGAr102,Intercept]",0.052929013666337496,-0.15912315999999993,0.26381888,0.66 Level,County Effect,NG,NGAr102,NA,NA
"r_iso_country_code:gdlcode[NG_NGAr103,Intercept]",0.04276479767779001,-0.16793219999999998,0.25420028000000006,0.66 Level,County Effect,NG,NGAr103,NA,NA
"r_iso_country_code:gdlcode[NG_NGAr109,Intercept]",0.07938964974188176,-0.11894157999999998,0.27419651,0.66 Level,County Effect,NG,NGAr109,NA,NA
"r_iso_country_code:gdlcode[NG_NGAr110,Intercept]",-2.524240798562559e-4,-0.16145351000000002,0.15838819,0.66 Level,County Effect,NG,NGAr110,NA,NA
"r_iso_country_code:gdlcode[NG_NGAr111,Intercept]",0.029179869373155632,-0.12513887999999995,0.18186118,0.66 Level,County Effect,NG,NGAr111,NA,NA
"r_iso_country_code:gdlcode[NG_NGAr112,Intercept]",-0.04985737295200506,-0.24399219,0.14257070000000002,0.66 Level,County Effect,NG,NGAr112,NA,NA
"r_iso_country_code:gdlcode[NG_NGAr122,Intercept]",-0.007690490098712505,-0.22190902,0.20417015000000002,0.66 Level,County Effect,NG,NGAr122,NA,NA
"r_iso_country_code:gdlcode[NG_NGAr123,Intercept]",0.009488853070093744,-0.19671536,0.21401252999999998,0.66 Level,County Effect,NG,NGAr123,NA,NA
"r_iso_country_code:gdlcode[PE_PERr104,Intercept]",0.06955594346813812,-0.14671943999999998,0.2877613,0.66 Level,County Effect,PE,PERr104,NA,NA
"r_iso_country_code:gdlcode[PE_PERr106,Intercept]",-0.12395628256283438,-0.33651339999999996,0.087780412,0.66 Level,County Effect,PE,PERr106,NA,NA
"r_iso_country_code:gdlcode[RW_RWAr102,Intercept]",0.006836239642343751,-0.13298116999999998,0.14646743,0.66 Level,County Effect,RW,RWAr102,NA,NA
"r_iso_country_code:gdlcode[RW_RWAr103,Intercept]",-0.3712072565092125,-0.5214500499999999,-0.22191983,0.66 Level,County Effect,RW,RWAr103,NA,NA
"r_iso_country_code:gdlcode[RW_RWAr105,Intercept]",0.3812535726595,0.231302,0.52887151,0.66 Level,County Effect,RW,RWAr105,NA,NA
"r_iso_country_code:gdlcode[TZ_TZAr201,Intercept]",-0.081930916498625,-0.25470136,0.092072198,0.66 Level,County Effect,TZ,TZAr201,NA,NA
"r_iso_country_code:gdlcode[TZ_TZAr205,Intercept]",-0.0020773348780937523,-0.22071839999999998,0.21573387000000002,0.66 Level,County Effect,TZ,TZAr205,NA,NA
"r_iso_country_code:gdlcode[TZ_TZAr208,Intercept]",0.026100342068473115,-0.13164301999999994,0.18085501999999998,0.66 Level,County Effect,TZ,TZAr208,NA,NA
"r_iso_country_code:gdlcode[TZ_TZAr209,Intercept]",0.06897389155954887,-0.07949291599999996,0.21733970000000002,0.66 Level,County Effect,TZ,TZAr209,NA,NA
"r_iso_country_code:gdlcode[TZ_TZAr210,Intercept]",-0.041717270710056265,-0.21919768,0.13631322,0.66 Level,County Effect,TZ,TZAr210,NA,NA
"r_iso_country_code:gdlcode[TZ_TZAr211,Intercept]",-0.043995408372843124,-0.18998621,0.10305314,0.66 Level,County Effect,TZ,TZAr211,NA,NA
"r_iso_country_code:gdlcode[TZ_TZAr214,Intercept]",0.045108756528487504,-0.11921575999999999,0.21098855,0.66 Level,County Effect,TZ,TZAr214,NA,NA
"r_iso_country_code:gdlcode[TZ_TZAr222,Intercept]",0.154320930813375,-0.043667811999999986,0.34966389,0.66 Level,County Effect,TZ,TZAr222,NA,NA
"r_iso_country_code:gdlcode[UG_UGAr101,Intercept]",-0.129134005181575,-0.29322138,0.03461449800000001,0.66 Level,County Effect,UG,UGAr101,NA,NA
"r_iso_country_code:gdlcode[UG_UGAr102,Intercept]",0.25381193970696186,0.08515071800000003,0.42197838,0.66 Level,County Effect,UG,UGAr102,NA,NA
"r_iso_country_code:gdlcode[UG_UGAr103,Intercept]",-0.005562768475471251,-0.22357771999999998,0.21543673000000002,0.66 Level,County Effect,UG,UGAr103,NA,NA
"r_iso_country_code:gdlcode[UG_UGAr104,Intercept]",-0.028292799971693754,-0.20384479999999996,0.14625101999999998,0.66 Level,County Effect,UG,UGAr104,NA,NA
"r_iso_country_code:gdlcode[UG_UGAr108,Intercept]",0.087893951488125,-0.08862768699999998,0.26116578,0.66 Level,County Effect,UG,UGAr108,NA,NA
"r_iso_country_code:gdlcode[VN_VNMr102,Intercept]",0.014542137974659367,-0.21358977999999998,0.23833513,0.66 Level,County Effect,VN,VNMr102,NA,NA
"r_iso_country_code:gdlcode[ZA_ZAFr104,Intercept]",-0.07337784122582937,-0.28885819999999995,0.14403677000000004,0.66 Level,County Effect,ZA,ZAFr104,NA,NA
"r_iso_country_code:gdlcode[ZA_ZAFr105,Intercept]",0.022642968719166247,-0.19113968999999997,0.23318902000000002,0.66 Level,County Effect,ZA,ZAFr105,NA,NA
"r_iso_country_code:gdlcode[ZM_ZMBr103,Intercept]",0.059272433783575,-0.16610536,0.28428160999999996,0.66 Level,County Effect,ZM,ZMBr103,NA,NA
"r_iso_country_code:gdlcode[ZM_ZMBr104,Intercept]",-0.08099244825908188,-0.29659035999999994,0.13790351,0.66 Level,County Effect,ZM,ZMBr104,NA,NA
"r_iso_country_code:gdlcode[ZM_ZMBr105,Intercept]",0.10303262340434376,-0.07833892599999996,0.28565427,0.66 Level,County Effect,ZM,ZMBr105,NA,NA
"r_iso_country_code:gdlcode[ZM_ZMBr108,Intercept]",-0.15989782617131562,-0.35454735000000004,0.03233643600000001,0.66 Level,County Effect,ZM,ZMBr108,NA,NA
"r_iso_country_code[BF,Intercept]",-0.189752862275175,-0.55383689,0.17277916999999998,0.66 Level,Country Effect,BF,NA,NA,NA
"r_iso_country_code[BI,Intercept]",-0.4553995151389,-0.8771208500000001,-0.030084527,0.66 Level,Country Effect,BI,NA,NA,NA
"r_iso_country_code[CD,Intercept]",-0.26461243603659373,-0.66108272,0.14095225000000003,0.66 Level,Country Effect,CD,NA,NA,NA
"r_iso_country_code[ET,Intercept]",-0.18940227469356252,-0.49161509999999997,0.12014508,0.66 Level,Country Effect,ET,NA,NA,NA
"r_iso_country_code[GH,Intercept]",-1.0181472996384375,-1.3844057,-0.65672233,0.66 Level,Country Effect,GH,NA,NA,NA
"r_iso_country_code[IN,Intercept]",-0.21336737977016249,-0.6174994199999999,0.19251301000000004,0.66 Level,Country Effect,IN,NA,NA,NA
"r_iso_country_code[KE,Intercept]",0.7447927849285,0.4273511700000001,1.05821,0.66 Level,Country Effect,KE,NA,NA,NA
"r_iso_country_code[KH,Intercept]",0.02506920751801253,-0.41697528999999994,0.46777772,0.66 Level,Country Effect,KH,NA,NA,NA
"r_iso_country_code[KM,Intercept]",0.1331028485675125,-0.4124128399999999,0.68245089,0.66 Level,Country Effect,KM,NA,NA,NA
"r_iso_country_code[MA,Intercept]",-0.145454306154875,-0.70862855,0.40774978,0.66 Level,Country Effect,MA,NA,NA,NA
"r_iso_country_code[ML,Intercept]",-0.23329512057410626,-0.66761064,0.19533393,0.66 Level,Country Effect,ML,NA,NA,NA
"r_iso_country_code[MW,Intercept]",-0.16436222995409688,-0.6293260700000001,0.30260907000000004,0.66 Level,Country Effect,MW,NA,NA,NA
"r_iso_country_code[NE,Intercept]",0.3709063288339375,-0.08775014699999997,0.8322237699999999,0.66 Level,Country Effect,NE,NA,NA,NA
"r_iso_country_code[NG,Intercept]",0.5588499481461437,0.07954543400000005,1.0414823,0.66 Level,Country Effect,NG,NA,NA,NA
"r_iso_country_code[PE,Intercept]",-0.4325811625389687,-0.94893172,0.08086164300000001,0.66 Level,Country Effect,PE,NA,NA,NA
"r_iso_country_code[RW,Intercept]",0.1040294157257625,-0.35066233999999996,0.5608377400000001,0.66 Level,Country Effect,RW,NA,NA,NA
"r_iso_country_code[TZ,Intercept]",0.888488725655,0.5000425900000001,1.2733550999999999,0.66 Level,Country Effect,TZ,NA,NA,NA
"r_iso_country_code[UG,Intercept]",1.1746736133713749,0.7596979100000001,1.5882278,0.66 Level,Country Effect,UG,NA,NA,NA
"r_iso_country_code[VN,Intercept]",0.09767059593916874,-0.31148685,0.5064384799999999,0.66 Level,Country Effect,VN,NA,NA,NA
"r_iso_country_code[ZA,Intercept]",-0.3910322750599813,-0.9002027599999999,0.12534321,0.66 Level,Country Effect,ZA,NA,NA,NA
"r_iso_country_code[ZM,Intercept]",-0.48670964883603124,-0.8961864999999999,-0.075417608,0.66 Level,Country Effect,ZM,NA,NA,NA
sd_id_form__Intercept,0.6758044895,0.57983393,0.76990648,0.66 Level,Sources of Variance,NA,NA,NA,NA
sd_id_form__aez_class_cleanedhydromorphic_soils,0.47807532903845,0.10869415,0.83353524,0.66 Level,aez_class_cleanedhydromorphic_soils,NA,NA,NA,NA
sd_id_form__aez_class_cleanedirrigated_soils,0.1398682634572594,0.03948671,0.23187897000000002,0.66 Level,aez_class_cleanedirrigated_soils,NA,NA,NA,NA
sd_id_form__aez_class_cleanedland_with_limitations,0.26291139488125,0.18322754000000002,0.34129397,0.66 Level,aez_class_cleanedland_with_limitations,NA,NA,NA,NA
sd_id_form__aez_class_cleanedsemi_arid_or_arid,0.12146854878094375,0.038390355000000015,0.20156584,0.66 Level,aez_class_cleanedsemi_arid_or_arid,NA,NA,NA,NA
sd_id_form__aez_class_cleanedsub_humid,0.0674786286273375,0.017918780000000002,0.11521444,0.66 Level,aez_class_cleanedsub_humid,NA,NA,NA,NA
sd_id_form__education_cleanedpre_primary,0.020262920059120126,0.006669382100000001,0.033252059,0.66 Level,education_cleanedpre_primary,NA,NA,NA,NA
sd_id_form__education_cleanedprimary,0.017827823439340626,0.005947364300000001,0.029103044,0.66 Level,education_cleanedprimary,NA,NA,NA,NA
sd_id_form__education_cleanedsecondary,0.027530034299164376,0.010636539,0.043146804000000004,0.66 Level,education_cleanedsecondary,NA,NA,NA,NA
sd_id_form__log_income_diversity,0.07594849968125,0.066773245,0.084901902,0.66 Level,log_income_diversity,NA,NA,NA,NA
sd_id_form__log_land_cultivated,0.08111204244375,0.06967278299999999,0.09217349500000001,0.66 Level,log_land_cultivated,NA,NA,NA,NA
sd_id_form__log_livestock_tlu,0.02595321284725,0.019320214999999998,0.032506667999999996,0.66 Level,log_livestock_tlu,NA,NA,NA,NA
sd_id_form__log_min_travel_time,0.08480133043125,0.07072205200000001,0.09864235399999999,0.66 Level,log_min_travel_time,NA,NA,NA,NA
sd_id_form__logit_crop_orientation,0.012615419645625,0.010512183,0.014668651000000001,0.66 Level,logit_crop_orientation,NA,NA,NA,NA
sd_id_form__logit_gdl_hdi,0.08095345988835044,0.02098862,0.13834453,0.66 Level,logit_gdl_hdi,NA,NA,NA,NA
sd_id_form__logit_livestock_orientation,0.011894230420625,0.0099386054,0.013843217000000001,0.66 Level,logit_livestock_orientation,NA,NA,NA,NA
